,Spotify_ID,id,uri,external_ids,name,name_album,artists,label,album_type,total_tracks,duration_ms,explicit,track_number,mode,time_signature,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
72,78sr3ogs4UzITcCNbXM9cM,78sr3ogs4UzITcCNbXM9cM,spotify:track:78sr3ogs4UzITcCNbXM9cM,USSM11608607,Used to This,FUTURE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i'}, 'href': 'https://api.spotify.com/v1/artists/1RyvyyTE3xzB2ZywiAwp0i', 'id': '1RyvyyTE3xzB2ZywiAwp0i', 'name': 'Future', 'type': 'artist', 'uri': 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}]","['Epic', 'Freebandz', 'A1']",album,20,180520,True,18,0,4,0.618,0.727,3,-7.224,0.208,0.0312,0.0,0.196,0.401,164.992
73,6mICuAdrwEjh6Y6lroV2Kg,6mICuAdrwEjh6Y6lroV2Kg,spotify:track:6mICuAdrwEjh6Y6lroV2Kg,USSD11600299,Chantaje,El Dorado,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp'}, 'href': 'https://api.spotify.com/v1/artists/0EmeFodog0BfCgMzAIvKQp', 'id': '0EmeFodog0BfCgMzAIvKQp', 'name': 'Shakira', 'type': 'artist', 'uri': 'spotify:artist:0EmeFodog0BfCgMzAIvKQp'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau'}, 'href': 'https://api.spotify.com/v1/artists/1r4hJ1h58CWwUQe3MxPuau', 'id': '1r4hJ1h58CWwUQe3MxPuau', 'name': 'Maluma', 'type': 'artist', 'uri': 'spotify:artist:1r4hJ1h58CWwUQe3MxPuau'}]",['Sony Music Latin'],album,13,195840,False,3,0,4,0.852,0.773,8,-2.921,0.0776,0.187,3.05e-05,0.159,0.907,102.034
74,7w87IxuO7BDcJ3YUqCyMTT,7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,USSM11002931,Pumped Up Kicks,Torches,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7gP3bB2nilZXLfPHJhMdvc'}, 'href': 'https://api.spotify.com/v1/artists/7gP3bB2nilZXLfPHJhMdvc', 'id': '7gP3bB2nilZXLfPHJhMdvc', 'name': 'Foster The People', 'type': 'artist', 'uri': 'spotify:artist:7gP3bB2nilZXLfPHJhMdvc'}]",['Columbia'],album,10,239600,False,2,0,4,0.733,0.71,5,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975
75,1Bqxj0aH5KewYHKUg1IdrF,1Bqxj0aH5KewYHKUg1IdrF,spotify:track:1Bqxj0aH5KewYHKUg1IdrF,USRC11502876,Some Kind Of Drug,When It's Dark Out,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/02kJSzxNuaWGqwubyUba0Z'}, 'href': 'https://api.spotify.com/v1/artists/02kJSzxNuaWGqwubyUba0Z', 'id': '02kJSzxNuaWGqwubyUba0Z', 'name': 'G-Eazy', 'type': 'artist', 'uri': 'spotify:artist:02kJSzxNuaWGqwubyUba0Z'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3tQx1LPXbsYjE9VwN1Peaa'}, 'href': 'https://api.spotify.com/v1/artists/3tQx1LPXbsYjE9VwN1Peaa', 'id': '3tQx1LPXbsYjE9VwN1Peaa', 'name': 'Marc E. Bassy', 'type': 'artist', 'uri': 'spotify:artist:3tQx1LPXbsYjE9VwN1Peaa'}]","['BPG', 'RVG', 'RCA Records']",album,17,222466,True,13,1,4,0.586,0.525,0,-8.968,0.498,0.0705,0.0,0.0729,0.491,126.51
76,5oyUurs28XRagLa8lgm6V3,5oyUurs28XRagLa8lgm6V3,spotify:track:5oyUurs28XRagLa8lgm6V3,USSM11606972,Too Much Sauce,Too Much Sauce,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2J0JN7EFN10G1Tty6hX0AN'}, 'href': 'https://api.spotify.com/v1/artists/2J0JN7EFN10G1Tty6hX0AN', 'id': '2J0JN7EFN10G1Tty6hX0AN', 'name': 'DJ Esco', 'type': 'artist', 'uri': 'spotify:artist:2J0JN7EFN10G1Tty6hX0AN'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i'}, 'href': 'https://api.spotify.com/v1/artists/1RyvyyTE3xzB2ZywiAwp0i', 'id': '1RyvyyTE3xzB2ZywiAwp0i', 'name': 'Future', 'type': 'artist', 'uri': 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz'}, 'href': 'https://api.spotify.com/v1/artists/4O15NlyKLIASxsJ0PrXPfz', 'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'type': 'artist', 'uri': 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz'}]",['Epic'],single,1,223093,True,1,0,4,0.96,0.547,6,-6.992,0.0786,0.0496,0.0,0.216,0.186,121.01
77,08WPvDEsHvTFuB9w8tC2OS,08WPvDEsHvTFuB9w8tC2OS,spotify:track:08WPvDEsHvTFuB9w8tC2OS,USAT21702430,Now and Later,Morse Code,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6d47Z08T4snK50HgTEHo5Z'}, 'href': 'https://api.spotify.com/v1/artists/6d47Z08T4snK50HgTEHo5Z', 'id': '6d47Z08T4snK50HgTEHo5Z', 'name': 'Sage The Gemini', 'type': 'artist', 'uri': 'spotify:artist:6d47Z08T4snK50HgTEHo5Z'}]",['Global Gemini'],album,15,193181,False,15,0,4,0.781,0.57,11,-5.874,0.188,0.273,0.0,0.196,0.858,107.059
78,17Fd6Yb7mSbinKG8LoWfFl,17Fd6Yb7mSbinKG8LoWfFl,spotify:track:17Fd6Yb7mSbinKG8LoWfFl,USUM71509342,I Took A Pill In Ibiza - Seeb Remix,"At Night, Alone.","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2KsP6tYLJlTBvSUxnwlVWa'}, 'href': 'https://api.spotify.com/v1/artists/2KsP6tYLJlTBvSUxnwlVWa', 'id': '2KsP6tYLJlTBvSUxnwlVWa', 'name': 'Mike Posner', 'type': 'artist', 'uri': 'spotify:artist:2KsP6tYLJlTBvSUxnwlVWa'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5iNrZmtVMtYev5M9yoWpEq'}, 'href': 'https://api.spotify.com/v1/artists/5iNrZmtVMtYev5M9yoWpEq', 'id': '5iNrZmtVMtYev5M9yoWpEq', 'name': 'Seeb', 'type': 'artist', 'uri': 'spotify:artist:5iNrZmtVMtYev5M9yoWpEq'}]",['Universal Music Group'],album,18,197933,True,13,0,4,0.663,0.713,7,-6.647,0.112,0.0353,7.68e-06,0.0843,0.69,101.965
79,5b88tNINg4Q4nrRbrCXUmg,5b88tNINg4Q4nrRbrCXUmg,spotify:track:5b88tNINg4Q4nrRbrCXUmg,USQ4E1300686,"Happy - From ""Despicable Me 2""",G I R L,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8'}, 'href': 'https://api.spotify.com/v1/artists/2RdwBSPQiwcmiDo9kixcl8', 'id': '2RdwBSPQiwcmiDo9kixcl8', 'name': 'Pharrell Williams', 'type': 'artist', 'uri': 'spotify:artist:2RdwBSPQiwcmiDo9kixcl8'}]",['Columbia'],album,10,232720,False,5,0,4,0.647,0.822,5,-4.662,0.183,0.219,0.0,0.0908,0.962,160.019
80,37F0uwRSrdzkBiuj0D5UHI,37F0uwRSrdzkBiuj0D5UHI,spotify:track:37F0uwRSrdzkBiuj0D5UHI,USUG11600998,Reminder,Starboy,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ'}, 'href': 'https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ', 'id': '1Xyo4u8uXC1ZmMpatF05PJ', 'name': 'The Weeknd', 'type': 'artist', 'uri': 'spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ'}]",['Universal Republic Records'],album,18,218880,True,4,1,4,0.705,0.505,8,-6.923,0.192,0.142,0.0,0.164,0.391,160.043
81,1CnPYaKxTVb4LWOtiGOm0m,1CnPYaKxTVb4LWOtiGOm0m,spotify:track:1CnPYaKxTVb4LWOtiGOm0m,USUM71603666,All Time Low,The Human Condition,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/50JJSqHUf2RQ9xsHs0KMHg'}, 'href': 'https://api.spotify.com/v1/artists/50JJSqHUf2RQ9xsHs0KMHg', 'id': '50JJSqHUf2RQ9xsHs0KMHg', 'name': 'Jon Bellion', 'type': 'artist', 'uri': 'spotify:artist:50JJSqHUf2RQ9xsHs0KMHg'}]",['Capitol Records (CAP)'],album,14,217603,True,3,1,4,0.617,0.567,0,-4.188,0.0828,0.0584,0.0,0.0933,0.505,90.246
82,40yJGQyEaBbIkXpwMFkXip,40yJGQyEaBbIkXpwMFkXip,spotify:track:40yJGQyEaBbIkXpwMFkXip,QM8DG1600318,One Night,Lil Boat,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6icQOAFXDZKsumw3YXyusw'}, 'href': 'https://api.spotify.com/v1/artists/6icQOAFXDZKsumw3YXyusw', 'id': '6icQOAFXDZKsumw3YXyusw', 'name': 'Lil Yachty', 'type': 'artist', 'uri': 'spotify:artist:6icQOAFXDZKsumw3YXyusw'}]","['Quality Control Music, LLC']",album,13,243269,True,9,1,4,0.764,0.475,0,-12.618,0.114,0.345,0.0,0.14,0.34,129.974
83,1kusepF3AacIEtUTYrw4GV,1kusepF3AacIEtUTYrw4GV,spotify:track:1kusepF3AacIEtUTYrw4GV,GBBKS0700215,Paper Planes,Kala,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0QJIPDAEDILuo8AIq3pMuU'}, 'href': 'https://api.spotify.com/v1/artists/0QJIPDAEDILuo8AIq3pMuU', 'id': '0QJIPDAEDILuo8AIq3pMuU', 'name': 'M.I.A.', 'type': 'artist', 'uri': 'spotify:artist:0QJIPDAEDILuo8AIq3pMuU'}]",['Interscope'],album,12,203760,False,11,1,4,0.447,0.848,2,-6.175,0.222,0.033,7.45e-05,0.722,0.485,172.247
84,3CRDbSIZ4r5MsZ0YwxuEkn,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,USAT21500597,Stressed Out,Blurryface,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx'}, 'href': 'https://api.spotify.com/v1/artists/3YQKmKGau1PzlVlkL1iodx', 'id': '3YQKmKGau1PzlVlkL1iodx', 'name': 'Twenty One Pilots', 'type': 'artist', 'uri': 'spotify:artist:3YQKmKGau1PzlVlkL1iodx'}]",['Fueled By Ramen'],album,14,202333,False,2,0,4,0.734,0.637,4,-5.677,0.141,0.0462,2.29e-05,0.0602,0.648,169.977
85,2dOTkLZFbpNXrhc24CnTFd,2dOTkLZFbpNXrhc24CnTFd,spotify:track:2dOTkLZFbpNXrhc24CnTFd,GB28K1100036,Titanium (feat. Sia),Nothing but the Beat Ultimate,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai'}, 'href': 'https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai', 'id': '1Cs0zKBU1kc0i8ypK3B9ai', 'name': 'David Guetta', 'type': 'artist', 'uri': 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai'}]",['Parlophone France'],album,30,245040,False,1,0,4,0.604,0.787,0,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062
86,1AhDOtG9vPSOmsWgNW0BEY,1AhDOtG9vPSOmsWgNW0BEY,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,GBUM71029604,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (2011 Remaster),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d'}, 'href': 'https://api.spotify.com/v1/artists/1dfeR4HaWDbWqFHLkxsg1d', 'id': '1dfeR4HaWDbWqFHLkxsg1d', 'name': 'Queen', 'type': 'artist', 'uri': 'spotify:artist:1dfeR4HaWDbWqFHLkxsg1d'}]",['Universal Music Group'],album,12,354320,False,11,0,4,0.414,0.404,0,-9.928,0.0499,0.271,0.0,0.3,0.224,71.105
87,6eT7xZZlB2mwyzJ2sUKG6w,6eT7xZZlB2mwyzJ2sUKG6w,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,USUM71511528,White Iverson,Stoney (Deluxe),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60'}, 'href': 'https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60', 'id': '246dkjvS1zLTtiykXe5h60', 'name': 'Post Malone', 'type': 'artist', 'uri': 'spotify:artist:246dkjvS1zLTtiykXe5h60'}]",['Universal Records'],album,18,256533,True,6,1,4,0.675,0.562,7,-7.678,0.0352,0.233,0.0,0.0816,0.309,130.098
88,4b4KcovePX8Ke2cLIQTLM0,4b4KcovePX8Ke2cLIQTLM0,spotify:track:4b4KcovePX8Ke2cLIQTLM0,GBUM71605342,All Night,Night & Day (Night Edition),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7gAppWoH7pcYmphCVTXkzs'}, 'href': 'https://api.spotify.com/v1/artists/7gAppWoH7pcYmphCVTXkzs', 'id': '7gAppWoH7pcYmphCVTXkzs', 'name': 'The Vamps', 'type': 'artist', 'uri': 'spotify:artist:7gAppWoH7pcYmphCVTXkzs'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YXycRbyyAE0wozTk7QMEq'}, 'href': 'https://api.spotify.com/v1/artists/4YXycRbyyAE0wozTk7QMEq', 'id': '4YXycRbyyAE0wozTk7QMEq', 'name': 'Matoma', 'type': 'artist', 'uri': 'spotify:artist:4YXycRbyyAE0wozTk7QMEq'}]",['Universal Music Group'],album,10,197640,False,2,1,4,0.544,0.809,8,-5.098,0.0363,0.0038,0.0,0.323,0.448,145.017
89,2wDjpPW3HZdA9quPPmZAMu,2wDjpPW3HZdA9quPPmZAMu,spotify:track:2wDjpPW3HZdA9quPPmZAMu,USUM71609159,Trust Nobody (feat. Selena Gomez & Tory Lanez),9,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2LZDXcxJWgsJfKXZv9a5eG'}, 'href': 'https://api.spotify.com/v1/artists/2LZDXcxJWgsJfKXZv9a5eG', 'id': '2LZDXcxJWgsJfKXZv9a5eG', 'name': 'Cashmere Cat', 'type': 'artist', 'uri': 'spotify:artist:2LZDXcxJWgsJfKXZv9a5eG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx'}, 'href': 'https://api.spotify.com/v1/artists/0C8ZW7ezQVs4URX5aX7Kqx', 'id': '0C8ZW7ezQVs4URX5aX7Kqx', 'name': 'Selena Gomez', 'type': 'artist', 'uri': 'spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg'}, 'href': 'https://api.spotify.com/v1/artists/2jku7tDXc6XoB6MO2hFuqg', 'id': '2jku7tDXc6XoB6MO2hFuqg', 'name': 'Tory Lanez', 'type': 'artist', 'uri': 'spotify:artist:2jku7tDXc6XoB6MO2hFuqg'}]",['Universal Music Group'],album,10,215670,True,8,1,5,0.42,0.636,10,-7.216,0.22,0.494,0.0,0.122,0.784,156.104
90,40YcuQysJ0KlGQTeGUosTC,40YcuQysJ0KlGQTeGUosTC,spotify:track:40YcuQysJ0KlGQTeGUosTC,USRC11502210,"Me, Myself & I",When It's Dark Out,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/02kJSzxNuaWGqwubyUba0Z'}, 'href': 'https://api.spotify.com/v1/artists/02kJSzxNuaWGqwubyUba0Z', 'id': '02kJSzxNuaWGqwubyUba0Z', 'name': 'G-Eazy', 'type': 'artist', 'uri': 'spotify:artist:02kJSzxNuaWGqwubyUba0Z'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/64M6ah0SkkRsnPGtGiRAbb'}, 'href': 'https://api.spotify.com/v1/artists/64M6ah0SkkRsnPGtGiRAbb', 'id': '64M6ah0SkkRsnPGtGiRAbb', 'name': 'Bebe Rexha', 'type': 'artist', 'uri': 'spotify:artist:64M6ah0SkkRsnPGtGiRAbb'}]","['BPG', 'RVG', 'RCA Records']",album,17,251466,True,3,0,4,0.757,0.672,0,-6.524,0.0955,0.0186,0.0,0.158,0.382,111.996
91,7vRriwrloYVaoAe3a9wJHe,7vRriwrloYVaoAe3a9wJHe,spotify:track:7vRriwrloYVaoAe3a9wJHe,USAT21601051,"i hate u, i love u (feat. olivia o'brien)",us,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3iri9nBFs9e4wN7PLIetAw'}, 'href': 'https://api.spotify.com/v1/artists/3iri9nBFs9e4wN7PLIetAw', 'id': '3iri9nBFs9e4wN7PLIetAw', 'name': 'gnash', 'type': 'artist', 'uri': 'spotify:artist:3iri9nBFs9e4wN7PLIetAw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1QRj3hoop9Mv5VvHQkwPEp'}, 'href': 'https://api.spotify.com/v1/artists/1QRj3hoop9Mv5VvHQkwPEp', 'id': '1QRj3hoop9Mv5VvHQkwPEp', 'name': ""Olivia O'Brien"", 'type': 'artist', 'uri': 'spotify:artist:1QRj3hoop9Mv5VvHQkwPEp'}]",[':):'],album,7,251033,True,6,0,4,0.492,0.275,6,-13.4,0.3,0.687,0.0,0.101,0.18,92.6
92,0BU7nIcCZxYSE0hYcc5oZz,0BU7nIcCZxYSE0hYcc5oZz,spotify:track:0BU7nIcCZxYSE0hYcc5oZz,USUYG1104623,Too Many Years,Lil Big Pac,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7'}, 'href': 'https://api.spotify.com/v1/artists/46SHBwWsqBkxI7EeeBEQG7', 'id': '46SHBwWsqBkxI7EeeBEQG7', 'name': 'Kodak Black', 'type': 'artist', 'uri': 'spotify:artist:46SHBwWsqBkxI7EeeBEQG7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/21WS9wngs9AqFckK7yYJPM'}, 'href': 'https://api.spotify.com/v1/artists/21WS9wngs9AqFckK7yYJPM', 'id': '21WS9wngs9AqFckK7yYJPM', 'name': 'PnB Rock', 'type': 'artist', 'uri': 'spotify:artist:21WS9wngs9AqFckK7yYJPM'}]",['Dollaz N Dealz Ent'],album,13,196336,True,7,0,4,0.665,0.706,8,-6.859,0.0958,0.0237,0.0,0.112,0.632,147.067
93,2aksifNn5ph8igDOkPBA02,2aksifNn5ph8igDOkPBA02,spotify:track:2aksifNn5ph8igDOkPBA02,QM5FT1600120,Love On The Brain,ANTI,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]","['Roc Nation ', ' Rihanna']",album,13,224000,True,11,0,3,0.509,0.637,4,-4.83,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006
94,3pjUyVbFmM96tYhSaKJwTt,3pjUyVbFmM96tYhSaKJwTt,spotify:track:3pjUyVbFmM96tYhSaKJwTt,QMJMT1601086,Change,4 Your Eyez Only,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5'}, 'href': 'https://api.spotify.com/v1/artists/6l3HvQ5sa6mXTsMTB19rO5', 'id': '6l3HvQ5sa6mXTsMTB19rO5', 'name': 'J. Cole', 'type': 'artist', 'uri': 'spotify:artist:6l3HvQ5sa6mXTsMTB19rO5'}]",['J. Cole P&D'],album,10,331480,True,6,0,4,0.74,0.523,11,-10.753,0.233,0.666,0.00142,0.0968,0.235,97.063
95,3pXF1nA74528Edde4of9CC,3pXF1nA74528Edde4of9CC,spotify:track:3pXF1nA74528Edde4of9CC,USRC11501051,Don't,T R A P S O U L,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs'}, 'href': 'https://api.spotify.com/v1/artists/2EMAnMvWE2eb56ToJVfCWs', 'id': '2EMAnMvWE2eb56ToJVfCWs', 'name': 'Bryson Tiller', 'type': 'artist', 'uri': 'spotify:artist:2EMAnMvWE2eb56ToJVfCWs'}]","['TrapSoul', 'RCA Records']",album,14,198293,True,5,0,4,0.765,0.356,11,-5.556,0.196,0.222,0.0,0.0963,0.19,97.001
96,6HEIBHUirx1J0JkUD24szt,6HEIBHUirx1J0JkUD24szt,spotify:track:6HEIBHUirx1J0JkUD24szt,US39N1699901,Water,Water,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Fdm9TFJQCLmC3AWMuGExi'}, 'href': 'https://api.spotify.com/v1/artists/3Fdm9TFJQCLmC3AWMuGExi', 'id': '3Fdm9TFJQCLmC3AWMuGExi', 'name': 'Ugly God', 'type': 'artist', 'uri': 'spotify:artist:3Fdm9TFJQCLmC3AWMuGExi'}]",['Asylum'],single,1,139674,True,1,0,4,0.8,0.297,0,-13.1,0.407,0.66,0.000111,0.105,0.213,140.051
97,0qRR9d89hIS0MHRkQ0ejxX,0qRR9d89hIS0MHRkQ0ejxX,spotify:track:0qRR9d89hIS0MHRkQ0ejxX,USRC17607760,Rich Girl,Bigger Than Both Of Us,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/77tT1kLj6mCWtFNqiOmP9H'}, 'href': 'https://api.spotify.com/v1/artists/77tT1kLj6mCWtFNqiOmP9H', 'id': '77tT1kLj6mCWtFNqiOmP9H', 'name': 'Daryl Hall & John Oates', 'type': 'artist', 'uri': 'spotify:artist:77tT1kLj6mCWtFNqiOmP9H'}]",['RCA Records Label'],album,9,142786,False,2,1,4,0.573,0.683,5,-6.644,0.176,0.461,0.0,0.0935,0.817,169.519
98,4uhvMW7ly7tJil31YYscAN,4uhvMW7ly7tJil31YYscAN,spotify:track:4uhvMW7ly7tJil31YYscAN,USAT21602379,Erase Your Social,The Perfect LUV Tape,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz'}, 'href': 'https://api.spotify.com/v1/artists/4O15NlyKLIASxsJ0PrXPfz', 'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'type': 'artist', 'uri': 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz'}]","['Generation Now', 'Atlantic']",album,10,199993,True,8,1,4,0.705,0.609,3,-5.728,0.0729,0.694,0.0,0.234,0.718,140.058
99,12REd1n8PeiHHWOh066tpr,12REd1n8PeiHHWOh066tpr,spotify:track:12REd1n8PeiHHWOh066tpr,AUFF01500784,Never Be Like You,Skin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6nxWCVXbOlEVRexSbLsTer'}, 'href': 'https://api.spotify.com/v1/artists/6nxWCVXbOlEVRexSbLsTer', 'id': '6nxWCVXbOlEVRexSbLsTer', 'name': 'Flume', 'type': 'artist', 'uri': 'spotify:artist:6nxWCVXbOlEVRexSbLsTer'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6xHUXzrfhFgnIv86EBR3Ml'}, 'href': 'https://api.spotify.com/v1/artists/6xHUXzrfhFgnIv86EBR3Ml', 'id': '6xHUXzrfhFgnIv86EBR3Ml', 'name': 'Kai', 'type': 'artist', 'uri': 'spotify:artist:6xHUXzrfhFgnIv86EBR3Ml'}]",['Transgressive'],album,16,233337,True,2,1,4,0.494,0.559,0,-5.445,0.0565,0.436,0.0,0.164,0.264,119.247
100,7aV2mflaASUmGhCErm7kBO,7aV2mflaASUmGhCErm7kBO,spotify:track:7aV2mflaASUmGhCErm7kBO,GBUM71605014,The Mack,The Mack,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/15NtJjjHRFybdNSMyM9smT'}, 'href': 'https://api.spotify.com/v1/artists/15NtJjjHRFybdNSMyM9smT', 'id': '15NtJjjHRFybdNSMyM9smT', 'name': 'Nevada', 'type': 'artist', 'uri': 'spotify:artist:15NtJjjHRFybdNSMyM9smT'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6V3F8MZrOKdT9fU686ybE9'}, 'href': 'https://api.spotify.com/v1/artists/6V3F8MZrOKdT9fU686ybE9', 'id': '6V3F8MZrOKdT9fU686ybE9', 'name': 'Mark Morrison', 'type': 'artist', 'uri': 'spotify:artist:6V3F8MZrOKdT9fU686ybE9'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6PXS4YHDkKvl1wkIl4V8DL'}, 'href': 'https://api.spotify.com/v1/artists/6PXS4YHDkKvl1wkIl4V8DL', 'id': '6PXS4YHDkKvl1wkIl4V8DL', 'name': 'Fetty Wap', 'type': 'artist', 'uri': 'spotify:artist:6PXS4YHDkKvl1wkIl4V8DL'}]",['Universal Music Group'],single,1,167038,False,1,1,4,0.707,0.883,0,-4.281,0.0602,0.0707,0.0,0.23,0.541,106.031
101,6WhzFzROw3aq3rPWjgYlxr,6WhzFzROw3aq3rPWjgYlxr,spotify:track:6WhzFzROw3aq3rPWjgYlxr,USAT21503773,Gold,Gold,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4u5smJBskI6Adzv08PuiUP'}, 'href': 'https://api.spotify.com/v1/artists/4u5smJBskI6Adzv08PuiUP', 'id': '4u5smJBskI6Adzv08PuiUP', 'name': 'Kiiara', 'type': 'artist', 'uri': 'spotify:artist:4u5smJBskI6Adzv08PuiUP'}]",['Atlantic Records'],single,1,225882,False,1,1,5,0.6,0.412,8,-9.343,0.344,0.615,0.0025,0.134,0.408,113.049
102,43PuMrRfbyyuz4QpZ3oAwN,43PuMrRfbyyuz4QpZ3oAwN,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,USRC11502185,Exchange,T R A P S O U L,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs'}, 'href': 'https://api.spotify.com/v1/artists/2EMAnMvWE2eb56ToJVfCWs', 'id': '2EMAnMvWE2eb56ToJVfCWs', 'name': 'Bryson Tiller', 'type': 'artist', 'uri': 'spotify:artist:2EMAnMvWE2eb56ToJVfCWs'}]","['TrapSoul', 'RCA Records']",album,14,194613,True,3,1,4,0.53,0.433,6,-10.598,0.185,0.108,0.0,0.135,0.274,160.14
